date,store,category,product,units_sold,price,revenue
2025-12-16,Store_C,Electronics,Smartphone,25,450.93,11273.25
2025-12-16,Store_C,Electronics,Laptop,18,845.11,15211.98
2025-12-16,Store_C,Electronics,Smartwatch,9,292.97,2636.73
2025-12-16,Store_C,Apparel,T-Shirt,12,34.09,409.08
2025-12-16,Store_C,Apparel,Jeans,12,90.15,1081.8
2025-12-16,Store_C,Apparel,Jacket,14,106.9,1496.6
2025-12-16,Store_C,Apparel,Sneakers,15,63.66,954.9
2025-12-16,Store_C,Groceries,Rice_5kg,5,5.66,28.3
2025-12-16,Store_C,Groceries,Cooking_Oil,16,13.41,214.56
2025-12-16,Store_C,Groceries,Snacks_Pack,12,11.58,138.96
2025-12-16,Store_C,Groceries,Beverages,8,4.08,32.64
2025-12-16,Store_C,Home_Decor,Lamp,11,61.06,671.66
2025-12-16,Store_C,Home_Decor,Cushion,14,53.25,745.5
2025-12-16,Store_C,Home_Decor,Wall_Art,9,22.98,206.82
2025-12-16,Store_C,Home_Decor,Curtains,10,14.07,140.7
2025-12-16,Store_C,Beauty,Shampoo,7,26.19,183.33
2025-12-16,Store_C,Beauty,Moisturizer,11,47.56,523.16
2025-12-16,Store_C,Beauty,Perfume,13,51.23,665.99
2025-12-16,Store_C,Beauty,Lipstick,7,20.64,144.48
2025-12-17,Store_A,Electronics,Headphones,46,458.88,21108.48
2025-12-17,Store_A,Electronics,Smartphone,44,246.73,10856.12
2025-12-17,Store_A,Electronics,Laptop,16,759.61,12153.76
2025-12-17,Store_A,Electronics,Smartwatch,28,158.91,4449.48
2025-12-17,Store_A,Apparel,T-Shirt,16,29.62,473.92
2025-12-17,Store_A,Apparel,Jeans,21,99.69,2093.49
2025-12-17,Store_A,Apparel,Jacket,19,52.66,1000.54
2025-12-17,Store_A,Apparel,Sneakers,10,92.64,926.4
2025-12-17,Store_A,Groceries,Rice_5kg,8,11.17,89.36
2025-12-17,Store_A,Groceries,Cooking_Oil,13,12.15,157.95
2025-12-17,Store_A,Groceries,Snacks_Pack,9,7.76,69.84
2025-12-17,Store_A,Groceries,Beverages,12,5.2,62.4
2025-12-17,Store_A,Home_Decor,Lamp,23,106.72,2454.56
2025-12-17,Store_A,Home_Decor,Cushion,29,102.65,2976.85
2025-12-17,Store_A,Home_Decor,Wall_Art,27,105.01,2835.27
2025-12-17,Store_A,Home_Decor,Curtains,24,139.62,3350.88
2025-12-17,Store_A,Beauty,Shampoo,16,13.51,216.16
2025-12-17,Store_A,Beauty,Moisturizer,8,13.94,111.52
2025-12-17,Store_A,Beauty,Perfume,11,7.43,81.73
2025-12-17,Store_A,Beauty,Lipstick,14,60.11,841.54
2025-12-17,Store_B,Electronics,Headphones,20,442.16,8843.2
2025-12-17,Store_B,Electronics,Smartphone,17,416.11,7073.87
2025-12-17,Store_B,Electronics,Laptop,18,436.06,7849.08
2025-12-17,Store_B,Electronics,Smartwatch,12,451.44,5417.28
2025-12-17,Store_B,Apparel,T-Shirt,11,76.06,836.66
2025-12-17,Store_B,Apparel,Jeans,17,69.86,1187.62
2025-12-17,Store_B,Apparel,Jacket,10,55.9,559.0
2025-12-17,Store_B,Apparel,Sneakers,7,45.75,320.25
2025-12-17,Store_B,Groceries,Rice_5kg,11,23.38,257.18
2025-12-17,Store_B,Groceries,Cooking_Oil,10,6.65,66.5
2025-12-17,Store_B,Groceries,Snacks_Pack,15,18.55,278.25
2025-12-17,Store_B,Groceries,Beverages,10,16.0,160.0
2025-12-17,Store_B,Home_Decor,Lamp,15,77.36,1160.4
2025-12-17,Store_B,Home_Decor,Cushion,22,85.99,1891.78
2025-12-17,Store_B,Home_Decor,Wall_Art,10,14.53,145.3
2025-12-17,Store_B,Home_Decor,Curtains,14,144.2,2018.8
2025-12-17,Store_B,Beauty,Shampoo,12,17.32,207.84
2025-12-17,Store_B,Beauty,Moisturizer,14,11.04,154.56
2025-12-17,Store_B,Beauty,Perfume,11,15.57,171.27
2025-12-17,Store_B,Beauty,Lipstick,14,34.3,480.2
2025-12-17,Store_C,Electronics,Headphones,16,623.72,9979.52
2025-12-17,Store_C,Electronics,Smartphone,26,223.18,5802.68
2025-12-17,Store_C,Electronics,Laptop,14,87.45,1224.3
2025-12-17,Store_C,Electronics,Smartwatch,38,850.71,32326.98
2025-12-17,Store_C,Apparel,T-Shirt,14,111.05,1554.7
2025-12-17,Store_C,Apparel,Jeans,7,29.09,203.63
2025-12-17,Store_C,Apparel,Jacket,5,74.15,370.75
2025-12-17,Store_C,Apparel,Sneakers,10,33.85,338.5
2025-12-17,Store_C,Groceries,Rice_5kg,7,21.05,147.35
2025-12-17,Store_C,Groceries,Cooking_Oil,12,24.2,290.4
2025-12-17,Store_C,Groceries,Snacks_Pack,8,14.12,112.96
2025-12-17,Store_C,Groceries,Beverages,12,10.63,127.56
2025-12-17,Store_C,Home_Decor,Lamp,8,80.1,640.8
2025-12-17,Store_C,Home_Decor,Cushion,6,133.16,798.96
2025-12-17,Store_C,Home_Decor,Wall_Art,7,135.13,945.91
2025-12-17,Store_C,Home_Decor,Curtains,7,30.59,214.13
2025-12-17,Store_C,Beauty,Shampoo,8,22.78,182.24
2025-12-17,Store_C,Beauty,Moisturizer,9,79.54,715.86
2025-12-17,Store_C,Beauty,Perfume,6,75.73,454.38
2025-12-17,Store_C,Beauty,Lipstick,16,48.72,779.52
2025-12-18,Store_A,Electronics,Headphones,15,361.78,5426.7
2025-12-18,Store_A,Electronics,Smartphone,47,340.48,16002.56
2025-12-18,Store_A,Electronics,Laptop,35,190.47,6666.45
2025-12-18,Store_A,Electronics,Smartwatch,12,275.0,3300.0
2025-12-18,Store_A,Apparel,T-Shirt,6,83.96,503.76
2025-12-18,Store_A,Apparel,Jeans,12,52.59,631.08
2025-12-18,Store_A,Apparel,Jacket,11,92.49,1017.39
2025-12-18,Store_A,Apparel,Sneakers,31,101.83,3156.73
2025-12-18,Store_A,Groceries,Rice_5kg,13,21.26,276.38
2025-12-18,Store_A,Groceries,Cooking_Oil,12,13.24,158.88
2025-12-18,Store_A,Groceries,Snacks_Pack,5,9.21,46.05
2025-12-18,Store_A,Groceries,Beverages,13,23.24,302.12
2025-12-18,Store_A,Home_Decor,Lamp,21,114.88,2412.48
2025-12-18,Store_A,Home_Decor,Cushion,20,66.76,1335.2
2025-12-18,Store_A,Home_Decor,Wall_Art,9,97.01,873.09
2025-12-18,Store_A,Home_Decor,Curtains,15,27.72,415.8
2025-12-18,Store_A,Beauty,Shampoo,15,59.76,896.4
2025-12-18,Store_A,Beauty,Moisturizer,30,46.51,1395.3
2025-12-18,Store_A,Beauty,Perfume,25,23.74,593.5
2025-12-18,Store_A,Beauty,Lipstick,14,18.89,264.46
2025-12-18,Store_B,Electronics,Headphones,18,89.18,1605.24
2025-12-18,Store_B,Electronics,Smartphone,20,604.43,12088.6
2025-12-18,Store_B,Electronics,Laptop,18,485.63,8741.34
2025-12-18,Store_B,Electronics,Smartwatch,23,818.91,18834.93
2025-12-18,Store_B,Apparel,T-Shirt,14,22.97,321.58
2025-12-18,Store_B,Apparel,Jeans,8,54.06,432.48
2025-12-18,Store_B,Apparel,Jacket,13,108.47,1410.11
2025-12-18,Store_B,Apparel,Sneakers,12,88.59,1063.08
2025-12-18,Store_B,Groceries,Rice_5kg,13,10.65,138.45
2025-12-18,Store_B,Groceries,Cooking_Oil,5,19.24,96.2
2025-12-18,Store_B,Groceries,Snacks_Pack,13,3.63,47.19
2025-12-18,Store_B,Groceries,Beverages,9,6.36,57.24
2025-12-18,Store_B,Home_Decor,Lamp,13,127.35,1655.55
2025-12-18,Store_B,Home_Decor,Cushion,14,16.65,233.1
2025-12-18,Store_B,Home_Decor,Wall_Art,9,55.29,497.61
2025-12-18,Store_B,Home_Decor,Curtains,8,17.56,140.48
2025-12-18,Store_B,Beauty,Shampoo,10,7.61,76.1
2025-12-18,Store_B,Beauty,Moisturizer,8,19.77,158.16
2025-12-18,Store_B,Beauty,Perfume,6,70.36,422.16
2025-12-18,Store_B,Beauty,Lipstick,12,60.56,726.72
2025-12-18,Store_C,Electronics,Headphones,26,145.28,3777.28
2025-12-18,Store_C,Electronics,Smartphone,15,629.05,9435.75
2025-12-18,Store_C,Electronics,Laptop,20,847.96,16959.2
2025-12-18,Store_C,Electronics,Smartwatch,30,146.54,4396.2
2025-12-18,Store_C,Apparel,T-Shirt,15,111.99,1679.85
2025-12-18,Store_C,Apparel,Jeans,12,99.32,1191.84
2025-12-18,Store_C,Apparel,Jacket,8,25.28,202.24
2025-12-18,Store_C,Apparel,Sneakers,8,47.43,379.44
2025-12-18,Store_C,Groceries,Rice_5kg,4,15.45,61.8
2025-12-18,Store_C,Groceries,Cooking_Oil,11,18.45,202.95
2025-12-18,Store_C,Groceries,Snacks_Pack,11,7.01,77.11
2025-12-18,Store_C,Groceries,Beverages,7,4.47,31.29
2025-12-18,Store_C,Home_Decor,Lamp,17,10.13,172.21
2025-12-18,Store_C,Home_Decor,Cushion,6,104.27,625.62
2025-12-18,Store_C,Home_Decor,Wall_Art,8,61.26,490.08
2025-12-18,Store_C,Home_Decor,Curtains,8,139.89,1119.12
2025-12-18,Store_C,Beauty,Shampoo,11,49.28,542.08
2025-12-18,Store_C,Beauty,Moisturizer,8,33.29,266.32
2025-12-18,Store_C,Beauty,Perfume,13,57.12,742.56
2025-12-18,Store_C,Beauty,Lipstick,9,75.14,676.26
2025-12-19,Store_A,Electronics,Headphones,15,388.09,5821.35
2025-12-19,Store_A,Electronics,Smartphone,12,766.82,9201.84
2025-12-19,Store_A,Electronics,Laptop,11,128.55,1414.05
2025-12-19,Store_A,Electronics,Smartwatch,20,162.44,3248.8
2025-12-19,Store_A,Apparel,T-Shirt,13,64.54,839.02
2025-12-19,Store_A,Apparel,Jeans,22,26.16,575.52
2025-12-19,Store_A,Apparel,Jacket,15,119.97,1799.55
2025-12-19,Store_A,Apparel,Sneakers,17,94.72,1610.24
2025-12-19,Store_A,Groceries,Rice_5kg,13,22.94,298.22
2025-12-19,Store_A,Groceries,Cooking_Oil,12,5.82,69.84
2025-12-19,Store_A,Groceries,Snacks_Pack,13,13.34,173.42
2025-12-19,Store_A,Groceries,Beverages,8,10.89,87.12
2025-12-19,Store_A,Home_Decor,Lamp,13,100.57,1307.41
2025-12-19,Store_A,Home_Decor,Cushion,9,91.37,822.33
2025-12-19,Store_A,Home_Decor,Wall_Art,12,29.82,357.84
2025-12-19,Store_A,Home_Decor,Curtains,12,72.0,864.0
2025-12-19,Store_A,Beauty,Shampoo,10,42.49,424.9
2025-12-19,Store_A,Beauty,Moisturizer,22,49.44,1087.68
2025-12-19,Store_A,Beauty,Perfume,20,10.5,210.0
2025-12-19,Store_A,Beauty,Lipstick,32,78.58,2514.56
2025-12-19,Store_B,Electronics,Headphones,23,140.94,3241.62
2025-12-19,Store_B,Electronics,Smartphone,22,755.07,16611.54
2025-12-19,Store_B,Electronics,Laptop,19,522.8,9933.2
2025-12-19,Store_B,Electronics,Smartwatch,29,306.77,8896.33
2025-12-19,Store_B,Apparel,T-Shirt,13,23.59,306.67
2025-12-19,Store_B,Apparel,Jeans,22,90.33,1987.26
2025-12-19,Store_B,Apparel,Jacket,7,41.83,292.81
2025-12-19,Store_B,Apparel,Sneakers,12,97.2,1166.4
2025-12-19,Store_B,Groceries,Rice_5kg,14,5.29,74.06
2025-12-19,Store_B,Groceries,Cooking_Oil,16,21.71,347.36
2025-12-19,Store_B,Groceries,Snacks_Pack,11,22.07,242.77
2025-12-19,Store_B,Groceries,Beverages,13,6.92,89.96
2025-12-19,Store_B,Home_Decor,Lamp,18,79.73,1435.14
2025-12-19,Store_B,Home_Decor,Cushion,17,34.67,589.39
2025-12-19,Store_B,Home_Decor,Wall_Art,9,94.27,848.43
2025-12-19,Store_B,Home_Decor,Curtains,11,144.87,1593.57
2025-12-19,Store_B,Beauty,Shampoo,10,34.52,345.2
2025-12-19,Store_B,Beauty,Moisturizer,11,63.28,696.08
2025-12-19,Store_B,Beauty,Perfume,12,21.18,254.16
2025-12-19,Store_B,Beauty,Lipstick,7,40.19,281.33
2025-12-19,Store_C,Electronics,Headphones,16,635.03,10160.48
2025-12-19,Store_C,Electronics,Smartphone,22,657.43,14463.46
2025-12-19,Store_C,Electronics,Laptop,18,239.73,4315.14
2025-12-19,Store_C,Electronics,Smartwatch,19,802.04,15238.76
2025-12-19,Store_C,Apparel,T-Shirt,6,77.09,462.54
2025-12-19,Store_C,Apparel,Jeans,8,66.76,534.08
2025-12-19,Store_C,Apparel,Jacket,13,65.0,845.0
2025-12-19,Store_C,Apparel,Sneakers,4,93.21,372.84
2025-12-19,Store_C,Groceries,Rice_5kg,7,2.86,20.02
2025-12-19,Store_C,Groceries,Cooking_Oil,6,12.84,77.04
2025-12-19,Store_C,Groceries,Snacks_Pack,7,17.41,121.87
2025-12-19,Store_C,Groceries,Beverages,7,3.4,23.8
2025-12-19,Store_C,Home_Decor,Lamp,5,56.86,284.3
2025-12-19,Store_C,Home_Decor,Cushion,12,10.55,126.6
2025-12-19,Store_C,Home_Decor,Wall_Art,10,102.73,1027.3
2025-12-19,Store_C,Home_Decor,Curtains,6,24.71,148.26
2025-12-19,Store_C,Beauty,Shampoo,12,58.45,701.4
2025-12-19,Store_C,Beauty,Moisturizer,10,6.95,69.5
2025-12-19,Store_C,Beauty,Perfume,7,16.87,118.09
2025-12-19,Store_C,Beauty,Lipstick,10,50.48,504.8
2025-12-20,Store_A,Electronics,Headphones,53,379.08,20091.24
2025-12-20,Store_A,Electronics,Smartphone,39,212.19,8275.41
2025-12-20,Store_A,Electronics,Laptop,33,621.64,20514.12
2025-12-20,Store_A,Electronics,Smartwatch,23,267.56,6153.88
2025-12-20,Store_A,Apparel,T-Shirt,15,94.76,1421.4
2025-12-20,Store_A,Apparel,Jeans,18,38.83,698.94
2025-12-20,Store_A,Apparel,Jacket,12,31.19,374.28
2025-12-20,Store_A,Apparel,Sneakers,10,37.41,374.1
2025-12-20,Store_A,Groceries,Rice_5kg,19,9.41,178.79
2025-12-20,Store_A,Groceries,Cooking_Oil,14,2.13,29.82
2025-12-20,Store_A,Groceries,Snacks_Pack,28,11.46,320.88
2025-12-20,Store_A,Groceries,Beverages,20,12.46,249.2
2025-12-20,Store_A,Home_Decor,Lamp,23,95.9,2205.7
2025-12-20,Store_A,Home_Decor,Cushion,27,116.92,3156.84
2025-12-20,Store_A,Home_Decor,Wall_Art,33,60.82,2007.06
2025-12-20,Store_A,Home_Decor,Curtains,16,56.94,911.04
2025-12-20,Store_A,Beauty,Shampoo,22,76.27,1677.94
2025-12-20,Store_A,Beauty,Moisturizer,20,33.58,671.6
2025-12-20,Store_A,Beauty,Perfume,23,46.37,1066.51
2025-12-20,Store_A,Beauty,Lipstick,11,38.06,418.66
2025-12-20,Store_B,Electronics,Headphones,51,193.24,9855.24
2025-12-20,Store_B,Electronics,Smartphone,32,879.12,28131.84
2025-12-20,Store_B,Electronics,Laptop,45,893.47,40206.15
2025-12-20,Store_B,Electronics,Smartwatch,21,226.87,4764.27
2025-12-20,Store_B,Apparel,T-Shirt,14,66.66,933.24
2025-12-20,Store_B,Apparel,Jeans,11,48.84,537.24
2025-12-20,Store_B,Apparel,Jacket,36,57.2,2059.2
2025-12-20,Store_B,Apparel,Sneakers,15,72.19,1082.85
2025-12-20,Store_B,Groceries,Rice_5kg,9,3.62,32.58
2025-12-20,Store_B,Groceries,Cooking_Oil,14,21.4,299.6
2025-12-20,Store_B,Groceries,Snacks_Pack,13,11.4,148.2
2025-12-20,Store_B,Groceries,Beverages,18,18.04,324.72
2025-12-20,Store_B,Home_Decor,Lamp,17,144.67,2459.39
2025-12-20,Store_B,Home_Decor,Cushion,22,60.01,1320.22
2025-12-20,Store_B,Home_Decor,Wall_Art,21,143.08,3004.68
2025-12-20,Store_B,Home_Decor,Curtains,22,18.95,416.9
2025-12-20,Store_B,Beauty,Shampoo,15,55.14,827.1
2025-12-20,Store_B,Beauty,Moisturizer,12,7.01,84.12
2025-12-20,Store_B,Beauty,Perfume,26,37.2,967.2
2025-12-20,Store_B,Beauty,Lipstick,25,14.4,360.0
2025-12-20,Store_C,Electronics,Headphones,24,146.51,3516.24
2025-12-20,Store_C,Electronics,Smartphone,40,767.82,30712.8
2025-12-20,Store_C,Electronics,Laptop,21,405.04,8505.84
2025-12-20,Store_C,Electronics,Smartwatch,12,764.26,9171.12
2025-12-20,Store_C,Apparel,T-Shirt,12,94.04,1128.48
2025-12-20,Store_C,Apparel,Jeans,13,29.12,378.56
2025-12-20,Store_C,Apparel,Jacket,17,119.9,2038.3
2025-12-20,Store_C,Apparel,Sneakers,13,55.56,722.28
2025-12-20,Store_C,Groceries,Rice_5kg,9,12.65,113.85
2025-12-20,Store_C,Groceries,Cooking_Oil,16,10.95,175.2
2025-12-20,Store_C,Groceries,Snacks_Pack,12,23.53,282.36
2025-12-20,Store_C,Groceries,Beverages,17,5.77,98.09
2025-12-20,Store_C,Home_Decor,Lamp,13,77.2,1003.6
2025-12-20,Store_C,Home_Decor,Cushion,18,19.39,349.02
2025-12-20,Store_C,Home_Decor,Wall_Art,14,21.85,305.9
2025-12-20,Store_C,Home_Decor,Curtains,19,54.97,1044.43
2025-12-20,Store_C,Beauty,Shampoo,15,48.83,732.45
2025-12-20,Store_C,Beauty,Moisturizer,13,20.61,267.93
2025-12-20,Store_C,Beauty,Perfume,24,59.01,1416.24
2025-12-20,Store_C,Beauty,Lipstick,10,28.29,282.9
2025-12-21,Store_A,Electronics,Headphones,38,51.26,1947.88
2025-12-21,Store_A,Electronics,Smartphone,55,600.81,33044.55
2025-12-21,Store_A,Electronics,Laptop,57,276.1,15737.7
2025-12-21,Store_A,Electronics,Smartwatch,24,567.76,13626.24
2025-12-21,Store_A,Apparel,T-Shirt,27,72.91,1968.57
2025-12-21,Store_A,Apparel,Jeans,7,21.95,153.65
2025-12-21,Store_A,Apparel,Jacket,22,90.6,1993.2
2025-12-21,Store_A,Apparel,Sneakers,14,29.91,418.74
2025-12-21,Store_A,Groceries,Rice_5kg,25,6.01,150.25
2025-12-21,Store_A,Groceries,Cooking_Oil,23,4.95,113.85
2025-12-21,Store_A,Groceries,Snacks_Pack,28,19.86,556.08
2025-12-21,Store_A,Groceries,Beverages,26,23.91,621.66
2025-12-21,Store_A,Home_Decor,Lamp,44,104.47,4596.68
2025-12-21,Store_A,Home_Decor,Cushion,18,28.53,513.54
2025-12-21,Store_A,Home_Decor,Wall_Art,7,77.18,540.26
2025-12-21,Store_A,Home_Decor,Curtains,14,140.8,1971.2
2025-12-21,Store_A,Beauty,Shampoo,24,22.96,551.04
2025-12-21,Store_A,Beauty,Moisturizer,35,64.88,2270.8
2025-12-21,Store_A,Beauty,Perfume,22,27.41,603.02
2025-12-21,Store_A,Beauty,Lipstick,18,60.75,1093.5
2025-12-21,Store_B,Electronics,Headphones,25,202.09,5052.25
2025-12-21,Store_B,Electronics,Smartphone,21,322.01,6762.21
2025-12-21,Store_B,Electronics,Laptop,24,657.33,15775.92
2025-12-21,Store_B,Electronics,Smartwatch,50,172.57,8628.5
2025-12-21,Store_B,Apparel,T-Shirt,26,99.87,2596.62
2025-12-21,Store_B,Apparel,Jeans,12,60.4,724.8
2025-12-21,Store_B,Apparel,Jacket,27,114.22,3083.94
2025-12-21,Store_B,Apparel,Sneakers,20,58.84,1176.8
2025-12-21,Store_B,Groceries,Rice_5kg,19,7.41,140.79
2025-12-21,Store_B,Groceries,Cooking_Oil,19,23.46,445.74
2025-12-21,Store_B,Groceries,Snacks_Pack,12,24.47,293.64
2025-12-21,Store_B,Groceries,Beverages,14,19.25,269.5
2025-12-21,Store_B,Home_Decor,Lamp,21,18.17,381.57
2025-12-21,Store_B,Home_Decor,Cushion,21,41.62,874.02
2025-12-21,Store_B,Home_Decor,Wall_Art,20,140.86,2817.2
2025-12-21,Store_B,Home_Decor,Curtains,13,118.21,1536.73
2025-12-21,Store_B,Beauty,Shampoo,15,26.27,394.05
2025-12-21,Store_B,Beauty,Moisturizer,14,36.68,513.52
2025-12-21,Store_B,Beauty,Perfume,5,22.41,112.05
2025-12-21,Store_B,Beauty,Lipstick,21,9.54,200.34
2025-12-21,Store_C,Electronics,Headphones,14,248.76,3482.64
2025-12-21,Store_C,Electronics,Smartphone,27,210.43,5681.61
2025-12-21,Store_C,Electronics,Laptop,12,485.9,5830.8
2025-12-21,Store_C,Electronics,Smartwatch,19,111.23,2113.37
2025-12-21,Store_C,Apparel,T-Shirt,9,58.47,526.23
2025-12-21,Store_C,Apparel,Jeans,11,41.1,452.1
2025-12-21,Store_C,Apparel,Jacket,12,85.04,1020.48
2025-12-21,Store_C,Apparel,Sneakers,5,102.01,510.05
2025-12-21,Store_C,Groceries,Rice_5kg,20,4.68,93.6
2025-12-21,Store_C,Groceries,Cooking_Oil,16,6.65,106.4
2025-12-21,Store_C,Groceries,Snacks_Pack,17,9.04,153.68
2025-12-21,Store_C,Groceries,Beverages,12,5.62,67.44
2025-12-21,Store_C,Home_Decor,Lamp,11,78.37,862.07
2025-12-21,Store_C,Home_Decor,Cushion,17,121.1,2058.7
2025-12-21,Store_C,Home_Decor,Wall_Art,4,146.11,584.44
2025-12-21,Store_C,Home_Decor,Curtains,14,87.13,1219.82
2025-12-21,Store_C,Beauty,Shampoo,13,57.52,747.76
2025-12-21,Store_C,Beauty,Moisturizer,15,13.93,208.95
2025-12-21,Store_C,Beauty,Perfume,15,71.91,1078.65
2025-12-21,Store_C,Beauty,Lipstick,14,31.85,445.9
2025-12-22,Store_A,Electronics,Headphones,28,367.98,10303.44
2025-12-22,Store_A,Electronics,Smartphone,27,879.68,23751.36
2025-12-22,Store_A,Electronics,Laptop,14,761.08,10655.12
2025-12-22,Store_A,Electronics,Smartwatch,22,771.22,16966.84
2025-12-22,Store_A,Apparel,T-Shirt,21,59.96,1259.16
2025-12-22,Store_A,Apparel,Jeans,5,57.39,286.95
2025-12-22,Store_A,Apparel,Jacket,29,64.83,1880.07
2025-12-22,Store_A,Apparel,Sneakers,8,104.57,836.56
2025-12-22,Store_A,Groceries,Rice_5kg,10,8.87,88.7
2025-12-22,Store_A,Groceries,Cooking_Oil,16,21.37,341.92
2025-12-22,Store_A,Groceries,Snacks_Pack,17,11.39,193.63
2025-12-22,Store_A,Groceries,Beverages,3,21.13,63.39
2025-12-22,Store_A,Home_Decor,Lamp,17,124.75,2120.75
2025-12-22,Store_A,Home_Decor,Cushion,19,30.65,582.35
2025-12-22,Store_A,Home_Decor,Wall_Art,14,107.14,1499.96
2025-12-22,Store_A,Home_Decor,Curtains,21,125.07,2626.47
2025-12-22,Store_A,Beauty,Shampoo,17,76.6,1302.2
2025-12-22,Store_A,Beauty,Moisturizer,16,25.45,407.2
2025-12-22,Store_A,Beauty,Perfume,14,8.79,123.06
2025-12-22,Store_A,Beauty,Lipstick,9,6.36,57.24
2025-12-22,Store_B,Electronics,Headphones,17,165.33,2810.61
2025-12-22,Store_B,Electronics,Smartphone,27,327.22,8834.94
2025-12-22,Store_B,Electronics,Laptop,24,682.04,16368.96
2025-12-22,Store_B,Electronics,Smartwatch,12,782.78,9393.36
2025-12-22,Store_B,Apparel,T-Shirt,11,119.0,1309.0
2025-12-22,Store_B,Apparel,Jeans,10,80.28,802.8
2025-12-22,Store_B,Apparel,Jacket,10,108.45,1084.5
2025-12-22,Store_B,Apparel,Sneakers,8,96.44,771.52
2025-12-22,Store_B,Groceries,Rice_5kg,11,21.73,239.03
2025-12-22,Store_B,Groceries,Cooking_Oil,11,15.83,174.13
2025-12-22,Store_B,Groceries,Snacks_Pack,13,12.26,159.38
2025-12-22,Store_B,Groceries,Beverages,11,5.4,59.4
2025-12-22,Store_B,Home_Decor,Lamp,7,116.4,814.8
2025-12-22,Store_B,Home_Decor,Cushion,11,27.06,297.66
2025-12-22,Store_B,Home_Decor,Wall_Art,20,99.35,1987.0
2025-12-22,Store_B,Home_Decor,Curtains,15,35.5,532.5
2025-12-22,Store_B,Beauty,Shampoo,7,41.6,291.2
2025-12-22,Store_B,Beauty,Moisturizer,14,70.64,988.96
2025-12-22,Store_B,Beauty,Perfume,13,57.07,741.91
2025-12-22,Store_B,Beauty,Lipstick,15,36.13,541.95
2025-12-22,Store_C,Electronics,Headphones,34,386.28,13133.52
2025-12-22,Store_C,Electronics,Smartphone,19,818.04,15542.76
2025-12-22,Store_C,Electronics,Laptop,8,717.91,5743.28
2025-12-22,Store_C,Electronics,Smartwatch,21,202.05,4243.05
2025-12-22,Store_C,Apparel,T-Shirt,12,32.92,395.04
2025-12-22,Store_C,Apparel,Jeans,6,74.84,449.04
2025-12-22,Store_C,Apparel,Jacket,9,113.31,1019.79
2025-12-22,Store_C,Apparel,Sneakers,9,18.26,164.34
2025-12-22,Store_C,Groceries,Rice_5kg,9,20.43,183.87
2025-12-22,Store_C,Groceries,Cooking_Oil,12,5.76,69.12
2025-12-22,Store_C,Groceries,Snacks_Pack,5,11.15,55.75
2025-12-22,Store_C,Groceries,Beverages,9,18.3,164.7
2025-12-22,Store_C,Home_Decor,Lamp,5,127.75,638.75
2025-12-22,Store_C,Home_Decor,Cushion,7,103.89,727.23
2025-12-22,Store_C,Home_Decor,Wall_Art,11,108.64,1195.04
2025-12-22,Store_C,Home_Decor,Curtains,14,96.84,1355.76
2025-12-22,Store_C,Beauty,Shampoo,10,21.69,216.9
2025-12-22,Store_C,Beauty,Moisturizer,9,11.81,106.29
2025-12-22,Store_C,Beauty,Perfume,9,71.73,645.57
2025-12-22,Store_C,Beauty,Lipstick,13,44.55,579.15
2025-12-23,Store_A,Electronics,Headphones,15,511.98,7679.7
2025-12-23,Store_A,Electronics,Smartphone,46,325.82,14987.72
2025-12-23,Store_A,Electronics,Laptop,26,232.97,6057.22
2025-12-23,Store_A,Electronics,Smartwatch,32,216.16,6917.12
2025-12-23,Store_A,Apparel,T-Shirt,16,90.83,1453.28
2025-12-23,Store_A,Apparel,Jeans,19,16.1,305.9
2025-12-23,Store_A,Apparel,Jacket,13,39.95,519.35
2025-12-23,Store_A,Apparel,Sneakers,22,118.61,2609.42
2025-12-23,Store_A,Groceries,Rice_5kg,15,22.15,332.25
2025-12-23,Store_A,Groceries,Cooking_Oil,20,21.17,423.4
2025-12-23,Store_A,Groceries,Snacks_Pack,15,3.75,56.25
2025-12-23,Store_A,Groceries,Beverages,19,23.36,443.84
2025-12-23,Store_A,Home_Decor,Lamp,14,61.58,862.12
2025-12-23,Store_A,Home_Decor,Cushion,18,10.91,196.38
2025-12-23,Store_A,Home_Decor,Wall_Art,12,121.11,1453.32
2025-12-23,Store_A,Home_Decor,Curtains,13,101.25,1316.25
2025-12-23,Store_A,Beauty,Shampoo,24,68.67,1648.08
2025-12-23,Store_A,Beauty,Moisturizer,11,5.87,64.57
2025-12-23,Store_A,Beauty,Perfume,8,21.59,172.72
2025-12-23,Store_A,Beauty,Lipstick,17,41.1,698.7
2025-12-23,Store_B,Electronics,Headphones,25,323.73,8093.25
2025-12-23,Store_B,Electronics,Smartphone,24,797.18,19132.32
2025-12-23,Store_B,Electronics,Laptop,8,764.99,6119.92
2025-12-23,Store_B,Electronics,Smartwatch,24,845.46,20291.04
2025-12-23,Store_B,Apparel,T-Shirt,18,99.43,1789.74
2025-12-23,Store_B,Apparel,Jeans,20,60.89,1217.8
2025-12-23,Store_B,Apparel,Jacket,16,61.4,982.4
2025-12-23,Store_B,Apparel,Sneakers,14,107.87,1510.18
2025-12-23,Store_B,Groceries,Rice_5kg,12,5.97,71.64
2025-12-23,Store_B,Groceries,Cooking_Oil,8,8.18,65.44
2025-12-23,Store_B,Groceries,Snacks_Pack,4,8.05,32.2
2025-12-23,Store_B,Groceries,Beverages,16,16.41,262.56
